"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
353000,"The University of Tennessee-Knoxville","Knoxville","TN","37996",1,0,10296,0.7249,0.6754,15250,14162,18259,1199,0.4396,20948
1201500,"Austin Community College District","Austin","TX","78752",1,0,2297,0.7167,0.46545,5250,9610,18259,1036.5,0.2822,32715
354900,"Blinn College","Brenham","TX","77833-4098",1,0,3341,0.7167,0.46545,5500,11709,18259,1036.5,0.4074,16664
400300,"Central Texas College","Killeen","TX","76549-4199",1,0,2969,0.7167,0.46545,4750,4375,18259,1036.5,0.3037,16076
1038700,"El Paso Community College","El Paso","TX","79925",1,0,1133,0.7167,0.46545,4987.5,3697,18259,1036.5,0.0613,29390
1063300,"Houston Community College","Houston","TX","77002",1,0,1865,0.7167,0.46545,8000,8671,18259,1036.5,0.3319,57742
361200,"University of Houston-Downtown","Houston","TX","77002-1014",1,0,6072,0.9509,0.1408,13000,10898,18259,894,0.4419,13297
365200,"University of Houston","Houston","TX","77204-2018",1,0,9305,0.5841,0.4754,14878,12822,18259,1136,0.4299,30357
1114500,"Lone Star College System","The Woodlands","TX","77381-4399",1,0,1320,0.7167,0.46545,7210,6141,18259,1036.5,0.2077,56288
359400,"University of North Texas","Denton","TX","76203-1277",1,0,7327,0.5969,0.4993,14955,10774,18259,1100,0.5602,31243
359900,"The University of Texas-Pan American","Edinburg","TX","78539-2999",1,0,3951,0.6217,0.393,9621,2452,18259,937,0.424,17200
850400,"Richland College","Dallas","TX","75243-2199",1,0,1281,0.7167,0.46545,5500,7580,18259,1036.5,0.0698,15979
360600,"Sam Houston State University","Huntsville","TX","77340",1,0,7143,0.6499,0.5061,16490,12392,18259,999,0.6009,16255
916300,"San Antonio College","San Antonio","TX","78212-4299",1,0,2003,0.7167,0.46545,8000,4461,18259,1036.5,0.0677,19524
360900,"San Jacinto Community College","Pasadena","TX","77501-2007",1,0,2864,0.7167,0.46545,6000,7217,18259,1036.5,0.0839,24775
361500,"Texas State University","San Marcos","TX","78666",1,0,6728,0.7508,0.5737,15750,14104,18259,1045,0.5201,31005
363100,"Tarleton State University","Stephenville","TX","76401-0000",1,0,5831,0.5682,0.4336,13118,14978,18259,984,0.5557,11328
362600,"Tarrant County College District","Fort Worth","TX","76102-6524",1,0,1488,0.7167,0.46545,4500,5983,18259,1036.5,0.2465,43464
363200,"Texas A & M University-College Station","College Station","TX","77843-1244",1,0,8988,0.6947,0.7908,16566.5,10912,18259,1182,0.3511,43931
365600,"The University of Texas at Arlington","Arlington","TX","76013",1,0,7034,0.5998,0.4041,12834,13969,18259,1077,0.5975,25415
365800,"The University of Texas at Austin","Austin","TX","78712",1,0,10476,0.4019,0.7944,20500,15721,18259,1262,0.4008,39323
974100,"The University of Texas at Dallas","Richardson","TX","75080-3021",1,0,10335,0.5857,0.6291,15080.5,11395,18259,1262,0.5766,13042
366100,"The University of Texas at El Paso","El Paso","TX","79968-0691",1,0,4743,0.9981,0.3946,12500,7586,18259,923,0.4967,19527
1011500,"The University of Texas at San Antonio","San Antonio","TX","78249-1644",1,0,7114,0.7327,0.3,16490,11796,18259,1050,0.5512,23840
364400,"Texas Tech University","Lubbock","TX","79409-5005",1,0,8919,0.663,0.5904,17750,15403,18259,1116,0.4932,26809
367000,"Brigham Young University-Provo","Provo","UT","84602",2,0,5348,0.4942,0.7797,9260.5,8792,13070,1277,0.1918,27765
367700,"Utah State University","Logan","UT","84322-1400",1,0,4989,0.9674,0.5109,8750,10954,18259,1087,0.3227,20775
402700,"Utah Valley University","Orem","UT","84058-5999",1,0,4466,0.7167,0.2375,11000,9642,18259,1036.5,0.4234,24243
522000,"Salt Lake Community College","Salt Lake City","UT","84123",1,0,3135,0.7167,0.46545,5250,7169,18259,1036.5,0.2237,24494
367500,"University of Utah","Salt Lake City","UT","84112-9008",1,0,9592,0.8174,0.6037,12839,14114,18259,1109,0.3557,23273
368000,"Weber State University","Ogden","UT","84408-1137",1,0,4518,0.7167,0.3453,9500,9760,18259,1036.5,0.2732,17314
374900,"George Mason University","Fairfax","VA","22030-4444",1,0,10801,0.6203,0.667,17250,18305,18259,1155,0.4474,21324
372100,"James Madison University","Harrisonburg","VA","22807",1,0,8595,0.6356,0.815,18500,17924,18259,1149,0.3884,18127
2053000,"Liberty University","Lynchburg","VA","24515",2,0,9565,0.2165,0.5017,12612,8792,23602,1030,0.68,47079
372700,"Northern Virginia Community College","Annandale","VA","22003-3796",1,0,3915,0.7167,0.46545,7392.5,9637,18259,1036.5,0.166,44592
372800,"Old Dominion University","Norfolk","VA","23529",1,0,5958,0.7679,0.5117,18000,14174,18259,1016,0.5549,19483
371200,"Tidewater Community College","Norfolk","VA","23510",1,0,2649,0.7167,0.46545,5531,6379,18259,1036.5,0.2412,25981
375400,"Virginia Polytechnic Institute and State University","Blacksburg","VA","24061-0131",1,0,11414,0.7028,0.8243,21500,19993,18259,1220,0.4304,23928
373500,"Virginia Commonwealth University","Richmond","VA","23284-2512",1,0,9693,0.6913,0.5681,19125,18354,18259,1102,0.5255,22049
374500,"University of Virginia-Main Campus","Charlottesville","VA","22903-2628",1,0,17576,0.2999,0.9307,17746,17149,18259,1362,0.2414,15020
380000,"Washington State University","Pullman","WA","99164-5910",1,0,10434,0.8208,0.6548,15736,16834,18259,1030,0.5109,22825
379800,"University of Washington-Seattle Campus","Seattle","WA","98195-4550",1,0,17091,0.5778,0.8183,14793.5,11904,18259,1234,0.3261,28754
380200,"Western Washington University","Bellingham","WA","98225-9008",1,0,7992,0.8371,0.6932,15500,16325,18259,1114,0.4661,13925
382700,"West Virginia University","Morgantown","WV","26506-6201",1,0,11359,0.8311,0.5744,14625,10449,18259,1062,0.5348,22130
386600,"Milwaukee Area Technical College","Milwaukee","WI","53233-1443",1,0,2076,0.7167,0.46545,7000,9174,18259,1036.5,0.5296,16172
389500,"University of Wisconsin-Madison","Madison","WI","53706-1380",1,0,10866,0.6792,0.8284,21000,18387,18259,1268,0.3616,29504
389600,"University of Wisconsin-Milwaukee","Milwaukee","WI","53201-0413",1,0,8308,0.8608,0.4141,17459,17540,18259,1030,0.6362,21747
2166400,"Instituto de Banca y Comercio Inc","Guaynabo","PR","00966-2309",3,0,1235,0.7167,0.46545,9833,8792,4954,1036.5,0,16339
182500,"Purdue University-Main Campus","West Lafayette","IN","47907-2040",1,0,15256,0.6042,0.6994,20500,15543,18259,1211,0.3878,30167
156200,"Georgia Perimeter College","Decatur","GA","30034-3832",1,0,2759,0.5118,0.46545,7000,6558,18259,1036.5,0.2608,18982
2361400,"Collin County Community College District","McKinney","TX","75069",1,0,1472,0.7167,0.46545,7000,5535,18259,1036.5,0.1796,24687
458600,"Kaplan University-Davenport Campus","Davenport","IA","52807-2095",3,0,9638,0.7167,0.2,12667,8792,19162,1036.5,0.6497,40209
287800,"Suffolk County Community College","Selden","NY","11784-2899",1,0,3918,0.7167,0.46545,5000,7044,18259,1036.5,0.3224,22701
12098850,"University of Phoenix-Online Campus","Phoenix","AZ","85034-7209",3,0,14549,0.7167,0.2,18532,8792,14411,1036.5,0.6185,166816
149901,"Everest University-South Orlando","Orlando","FL","32819",3,0,14398,0.7167,0.3254,6755,8792,22446,1036.5,0.768,29460
3103400,"South Texas College","McAllen","TX","78502-9701",1,0,1069,0.7167,0.1932,9833,1357,18259,1036.5,0,18034
3339400,"Western Governors University","Salt Lake City","UT","84107",2,1,7638,0.7167,0.2418,12500,8792,12349,1036.5,0.6445,35493
3255300,"Florida Gulf Coast University","Fort Myers","FL","33965-6565",1,0,4700,0.6579,0.4416,11625,14296,18259,1024,0.4679,12795
206300,"The Community College of Baltimore County","Baltimore","MD","21237",1,0,4102,0.7167,0.46545,7500,7748,18259,1036.5,0.1874,22657
1014805,"Colorado Technical University-Online","Colorado Springs","CO","80907",3,1,13879,0.7167,0.2015,15834,8792,17256,1036.5,0.8923,17902
3819300,"American Public University System","Charles Town","WV","25414",3,1,7090,0.7167,0.4211,3544,8792,9095,1036.5,0.2727,42460
4121500,"Columbia Southern University","Orange Beach","AL","36561-9000",3,0,4560,0.7167,0.3975,9544,8792,10084,1036.5,0.2818,14685
1072700,"DeVry University-Illinois","Chicago","IL","60618",3,0,18229,0.7648,0.2939,20309.5,8792,19953,1036.5,0.8155,20112
158500,"University of North Georgia","Dahlonega","GA","30597",1,0,4149,0.6102,0.2597,7500,14534,18259,1009,0.3858,14502
