"OPEID","INSTNM","CITY","STABBR","ZIP","CONTROL","DISTANCEONLY","TUITFTE","ADM_RATE_ALL","C150_4","DEBT_MDN","NPT4_PUB","NPT4_PRIV","SAT_AVG","PCTFLOAN","UGDS"
272200,"Fordham University","Bronx","NY","10458",2,0,25968,0.4713,0.8051,21500,8792,33446,1258,0.5467,8193
272900,"Hartwick College","Oneonta","NY","13820-4020",2,0,21251,0.8424,0.5708,19500,8792,25628,1126,0.6887,1607
273100,"Hobart William Smith Colleges","Geneva","NY","14456",2,0,23464,0.4944,0.79,26500,8792,30720,1036.5,0.5497,2311
273200,"Hofstra University","Hempstead","NY","11549",2,0,25982,0.5871,0.6212,19150,8792,30844,1165,0.5565,6748
273700,"Iona College","New Rochelle","NY","10801-1890",2,0,19064,0.9212,0.6258,21000,8792,27754,1009,0.5797,3166
273900,"Ithaca College","Ithaca","NY","14850-7002",2,0,21206,0.666,0.7575,23251,8792,31958,1036.5,0.686,6202
274200,"The Juilliard School","New York","NY","10023-6588",2,0,20003,0.0734,0.8774,25000,8792,28537,1036.5,0.3875,498
274400,"Keuka College","Keuka Park","NY","14478",2,0,13846,0.8778,0.4818,21825,8792,25830,1036.5,0.6431,1830
746600,"LIM College","New York","NY","10022-5268",3,0,23919,0.7502,0.4586,20000,8792,34300,907,0.677,1508
275116,"LIU Brooklyn","Brooklyn","NY","11201-5372",2,0,23038,0.837,0.3017,18325.5,8792,23778,921,0.7197,4905
275100,"LIU Post","Brookville","NY","11548-1300",2,0,20243,0.837,0.3902,18325.5,8792,25613,974,0.3043,4067
275800,"Manhattan College","Riverdale","NY","10471-4098",2,0,19807,0.6617,0.7373,21500,8792,25584,1090,0.6361,3403
275900,"Manhattan School of Music","New York","NY","10027-4698",2,0,29908,0.3431,0.7213,20600,8792,37813,1036.5,0.3441,377
276500,"Marist College","Poughkeepsie","NY","12601",2,0,20576,0.3745,0.8037,22034,8792,32831,1036.5,0.5628,5295
276900,"Marymount Manhattan College","New York","NY","10021-4597",2,0,21397,0.7463,0.4426,15516,8792,33146,1053,0.6687,1783
277500,"Molloy College","Rockville Centre","NY","11571-5002",2,0,20700,0.7267,0.6622,25000,8792,22986,1054,0.7941,3322
277800,"Mount Saint Mary College","Newburgh","NY","12550",2,0,16976,0.86,0.522,20910,8792,25120,1006,0.7213,2155
277900,"Nazareth College","Rochester","NY","14618-3790",2,0,18654,0.6839,0.6798,22125,8792,25936,1036.5,0.7771,1995
270400,"The College of New Rochelle","New Rochelle","NY","10805-2339",2,0,12484,0.5695,0.2634,16000,8792,32670,986,0.6525,3207
2066200,"The New School","New York","NY","10011-8603",2,0,25271,0.6659,0.6336,20500,8792,35811,1131,0.4127,6581
278500,"New York University","New York","NY","10012-1091",2,0,31648,0.2881,0.8331,21500,8792,37971,1352,0.4131,22172
2069000,"New York School of Interior Design","New York","NY","10021",2,0,28158,0.4675,0.5556,22450,8792,29690,970,0.2874,394
279100,"Pace University-New York","New York","NY","10038-1598",2,0,20091,0.7683,0.5146,19500,8792,24961,1043,0.5818,7883
278520,"Polytechnic Institute of New York University","Brooklyn","NY","11201",2,0,23445,0.2881,0.5714,21500,8792,26141,1303,0.5746,2078
279800,"Pratt Institute-Main","Brooklyn","NY","11205",2,0,27862,0.5572,0.6277,23241,8792,38225,1140,0.4808,3247
280300,"Rensselaer Polytechnic Institute","Troy","NY","12180-3590",2,0,26147,0.412,0.8494,27000,8792,32986,1366,0.5866,5379
280600,"Rochester Institute of Technology","Rochester","NY","14623-5603",2,0,19189,0.6016,0.6388,24500,8792,25155,1232,0.6848,12587
289400,"University of Rochester","Rochester","NY","14627-0011",2,0,21174,0.3568,0.8518,24325.5,8792,26608,1353,0.5253,6047
282900,"St Lawrence University","Canton","NY","13617",2,0,23366,0.4643,0.8038,26000,8792,25301,1036.5,0.5575,2391
281300,"Sarah Lawrence College","Bronxville","NY","10708",2,0,25314,0.6166,0.6915,13126,8792,37534,1036.5,0.6127,1402
281600,"Siena College","Loudonville","NY","12211-1462",2,0,16661,0.6805,0.7964,23000,8792,27070,1122,0.7079,3102
281400,"Skidmore College","Saratoga Springs","NY","12866",2,0,30105,0.3505,0.8592,19500,8792,25448,1247,0.3211,2646
282100,"Saint John Fisher College","Rochester","NY","14618-3597",2,0,16702,0.6277,0.7253,21500,8792,23162,1095,0.7973,2948
282300,"St John's University-New York","Queens","NY","11439",2,0,21499,0.5316,0.557,20000,8792,29113,1093,0.5684,11147
288200,"Syracuse University","Syracuse","NY","13244",2,0,21538,0.4949,0.8108,27000,8792,28912,1158,0.5699,14738
288900,"Union College","Schenectady","NY","12308-2311",2,0,27943,0.3728,0.8804,24334,8792,32533,1313,0.5721,2206
746800,"School of Visual Arts","New York","NY","10010",3,0,30808,0.7489,0.6459,23500,8792,40455,1020,0.4736,3469
289900,"Wagner College","Staten Island","NY","10301-4495",2,0,22283,0.6988,0.6136,22875,8792,27666,1154,0.6318,1830
291400,"Catawba College","Salisbury","NC","28144",2,0,17950,0.4058,0.5263,16500,8792,27115,985,0.678,1273
1026400,"South College-Asheville","Asheville","NC","28803",3,0,19699,0.7167,0.4286,13935,8792,31827,1036.5,0.7952,256
292700,"Elon University","Elon","NC","27244-2010",2,0,24332,0.5398,0.8165,20500,8792,31898,1200,0.3375,5599
293100,"Guilford College","Greensboro","NC","27410-4108",2,0,13264,0.6818,0.5676,18500,8792,28417,1067,0.6649,2171
293300,"High Point University","High Point","NC","27262-3598",2,0,22114,0.6418,0.6176,18250,8792,33943,1087,0.4891,3996
294500,"Meredith College","Raleigh","NC","27607-5298",2,0,18352,0.6232,0.6242,20500,8792,22275,1040,0.6871,1543
297800,"Wake Forest University","Winston Salem","NC","27106",2,0,28474,0.352,0.8646,21000,8792,34139,1036.5,0.3468,4812
302400,"Case Western Reserve University","Cleveland","OH","44106",2,0,23269,0.4188,0.8012,22500,8792,25341,1377,0.4815,4551
398200,"Cleveland Institute of Art","Cleveland","OH","44106-1710",2,0,18008,0.6825,0.5979,27000,8792,28458,1060,0.7824,556
303100,"Cleveland Institute of Music","Cleveland","OH","44106-1776",2,0,25912,0.5475,0.6271,22115,8792,34410,1036.5,0.51,237
303900,"Columbus College of Art and Design","Columbus","OH","43215",2,0,30173,0.8551,0.5908,26945,8792,22233,1035,0.7123,1277
312700,"University of Dayton","Dayton","OH","45469",2,0,18266,0.5297,0.7674,23250,8792,30720,1181,0.6791,7812
304200,"Denison University","Granville","OH","43023-0713",2,0,22211,0.4597,0.8137,22000,8792,23507,1285,0.5224,2255
4074300,"Hondros College","Westerville","OH","43081",3,0,14280,0.7442,0.5263,14496,8792,31311,1036.5,0.9074,1656
306500,"Kenyon College","Gambier","OH","43022",2,0,25125,0.3838,0.8908,16491,8792,28132,1328,0.5195,1694
308600,"Oberlin College","Oberlin","OH","44074",2,0,27465,0.3041,0.8857,23250,8792,29002,1354,0.3717,2894
308900,"Ohio Northern University","Ada","OH","45810-1599",2,0,17109,0.6785,0.7175,25000,8792,23160,1153,0.7284,2205
310900,"Ohio Wesleyan University","Delaware","OH","43015-2370",2,0,14829,0.7533,0.6319,22192,8792,25157,1123,0.5926,1817
311000,"Otterbein University","Westerville","OH","43081",2,0,15523,0.7374,0.5886,22000,8792,24850,1087,0.6996,2436
2056802,"Daymar College-Lancaster","Lancaster","OH","43130-1368",3,0,24318,0.7167,0.46545,16810.5,8792,25152,1036.5,0.9123,69
314300,"Wittenberg University","Springfield","OH","45504",2,0,15042,0.8932,0.6261,21758,8792,26616,1119,0.6768,1891
314400,"Xavier University","Cincinnati","OH","45207-1092",2,0,16524,0.6997,0.7646,24000,8792,28007,1132,0.5802,4452
316600,"Oklahoma City University","Oklahoma City","OK","73106-1402",2,0,16651,0.7198,0.6075,19749,8792,25681,1163,0.4877,1954
318500,"University of Tulsa","Tulsa","OK","74104-3189",2,0,19693,0.4059,0.6882,20500,8792,25702,1279,0.3177,3394
319700,"Lewis & Clark College","Portland","OR","97219-7899",2,0,23450,0.6285,0.7451,19115,8792,32636,1279,0.6599,1985
319800,"Linfield College-McMinnville Campus","McMinnville","OR","97128-6894",2,0,20413,0.9219,0.6786,22697,8792,24893,1090,0.6392,1641
319900,"Marylhurst University","Marylhurst","OR","97036-0261",2,0,18361,0.3889,0.2143,27578,8792,31095,1036.5,0.776,672
3007300,"Oregon College of Art and Craft","Portland","OR","97225",2,0,24587,0.3053,0.3333,20125,8792,24952,1036.5,0.8052,139
320700,"Pacific Northwest College of Art","Portland","OR","97209-3023",2,0,18166,0.6474,0.3556,20660.5,8792,28758,1036.5,0.8789,413
321200,"Pacific University","Forest Grove","OR","97116",2,0,23540,0.8619,0.6156,20758.5,8792,27742,1102,0.8608,1729
322400,"University of Portland","Portland","OR","97203-5798",2,0,19068,0.668,0.755,22454,8792,29052,1195,0.5196,3468
321700,"Reed College","Portland","OR","97202-8199",2,0,26827,0.4853,0.819,15500,8792,25487,1371,0.3582,1351
322700,"Willamette University","Salem","OR","97301",2,0,21725,0.5784,0.7883,19538.5,8792,30312,1198,0.5031,1970
323000,"Allegheny College","Meadville","PA","16335-3902",2,0,19263,0.6487,0.7917,27000,8792,25147,1182,0.6808,2126
398600,"DeSales University","Center Valley","PA","18034-9568",2,0,15389,0.758,0.7033,19500,8792,27080,1069,0.6649,2482
323300,"Alvernia University","Reading","PA","19607-1799",2,0,16643,0.7762,0.5132,22500,8792,26227,976,0.6131,2169
2557800,"The Art Institutes of York-PA","York","PA","17402-9012",3,0,16309,0.7167,0.6333,23511,8792,25658,1036.5,0.9025,462
323500,"Arcadia University","Glenside","PA","19038-3295",2,0,16331,0.5969,0.605,22000,8792,24572,1095,0.7796,2400
323700,"Bryn Mawr College","Bryn Mawr","PA","19010",2,0,23516,0.3992,0.8409,22650,8792,27386,1334,0.4667,1316
323800,"Bucknell University","Lewisburg","PA","17837",2,0,30266,0.2951,0.9076,25000,8792,33419,1306,0.4098,3498
324200,"Carnegie Mellon University","Pittsburgh","PA","15213-3890",2,0,27890,0.2549,0.8799,23000,8792,33386,1432,0.3964,5834
325200,"Delaware Valley College","Doylestown","PA","18901-2697",2,0,16920,0.6834,0.5684,19500,8792,25640,1005,0.7023,1774
325300,"Dickinson College","Carlisle","PA","17013-2896",2,0,26821,0.4444,0.8562,19545,8792,29678,1285,0.4329,2352
325600,"Drexel University","Philadelphia","PA","19104",2,0,23329,0.815,0.6951,17027.5,8792,33742,1197,0.5641,16257
325800,"Duquesne University","Pittsburgh","PA","15282",2,0,19958,0.7409,0.7688,25500,8792,26577,1122,0.6763,5944
326200,"Elizabethtown College","Elizabethtown","PA","17022-2298",2,0,20211,0.6957,0.7741,23872.5,8792,26207,1117,0.7321,1808
326500,"Franklin and Marshall College","Lancaster","PA","17604-3003",2,0,28483,0.3931,0.8735,23000,8792,27461,1036.5,0.4034,2262
326800,"Gettysburg College","Gettysburg","PA","17325-1486",2,0,27513,0.4163,0.8357,19957,8792,24361,1282,0.5473,2520
327600,"Immaculata University","Immaculata","PA","19345-0702",2,0,11628,0.7964,0.4828,22000,8792,29018,943,0.5862,2452
327900,"Juniata College","Huntingdon","PA","16652-2196",2,0,17357,0.7409,0.7507,26976.5,8792,24614,1036.5,0.6893,1503
328200,"King's College","Wilkes-Barre","PA","18711-0801",2,0,15650,0.7151,0.6577,22250,8792,24541,1036.5,0.766,1987
328700,"La Salle University","Philadelphia","PA","19141-1199",2,0,16930,0.8021,0.6443,20616.5,8792,23787,996,0.6918,4228
328400,"Lafayette College","Easton","PA","18042-1768",2,0,26630,0.3414,0.8832,21648,8792,30804,1283,0.4236,2452
328800,"Lebanon Valley College","Annville","PA","17003-1400",2,0,17637,0.6686,0.7311,24500,8792,27239,1112,0.7317,1698
328900,"Lehigh University","Bethlehem","PA","18015",2,0,25245,0.3084,0.8584,22500,8792,29418,1322,0.4495,4904
329800,"Messiah College","Mechanicsburg","PA","17055",2,0,16857,0.659,0.758,23000,8792,24947,1154,0.668,2739
324700,"Misericordia University","Dallas","PA","18612-1098",2,0,15841,0.6489,0.6923,22212.5,8792,24452,1057,0.7211,2362
330000,"Moore College of Art and Design","Philadelphia","PA","19103-1179",2,0,23067,0.5632,0.5758,26991,8792,29464,982,0.8133,437
330100,"Moravian College","Bethlehem","PA","18018-6650",2,0,17279,0.7995,0.7406,24250,8792,24730,1036.5,0.7693,1508
330400,"Muhlenberg College","Allentown","PA","18104",2,0,22437,0.4616,0.8584,24187,8792,29528,1246,0.41,2357
398800,"Neumann University","Aston","PA","19014-1298",2,0,18159,0.5531,0.5019,20000,8792,26156,861,0.8048,2462
2107300,"Pennsylvania Academy of the Fine Arts","Philadelphia","PA","19102-1510",2,0,19049,0.8406,0.6757,24500,8792,28679,1036.5,0.6635,198
2574800,"Pennsylvania Institute of Taxidermy Inc","Ebensburg","PA","15931-4106",3,0,16827,0.7167,0.46545,9833,8792,44359,1036.5,0.72,6
2269900,"Pennsylvania College of Art and Design","Lancaster","PA","17608-0059",2,0,20739,0.3614,0.5424,22500,8792,24304,1036.5,0.8898,222
335400,"Philadelphia University","Philadelphia","PA","19144-5497",2,0,19202,0.6408,0.5827,24750,8792,25669,1062,0.7216,2791
335000,"The University of the Arts","Philadelphia","PA","19102-4901",2,0,20199,0.7539,0.6378,25394,8792,32749,1010,0.6763,1865
335300,"University of the Sciences","Philadelphia","PA","19104-4495",2,0,22447,0.5635,0.7181,27000,8792,25883,1165,0.7424,1830
2301300,"Prism Career Institute-Upper Darby","Upper Darby","PA","19082",3,0,18817,0.7167,0.46545,11468.5,8792,38670,1036.5,0.6579,315
336700,"Saint Joseph's University","Philadelphia","PA","19131-1395",2,0,23462,0.7873,0.7851,20500,8792,32823,1110,0.5054,5265
338400,"University of Scranton","Scranton","PA","18510-4629",2,0,19604,0.7503,0.8176,26442,8792,32228,1121,0.6741,3834
336900,"Susquehanna University","Selinsgrove","PA","17870-1025",2,0,18087,0.7233,0.747,21000,8792,24954,1129,0.6926,2138
337000,"Swarthmore College","Swarthmore","PA","19081",2,0,25716,0.1432,0.9342,17718.5,8792,24166,1442,0.2616,1524
338500,"Ursinus College","Collegeville","PA","19426-1000",2,0,20898,0.6633,0.7906,27000,8792,28575,1182,0.6988,1578
338800,"Villanova University","Villanova","PA","19085-1699",2,0,26055,0.489,0.9008,25000,8792,33371,1316,0.4356,6856
338900,"Washington & Jefferson College","Washington","PA","15301",2,0,21633,0.3973,0.7709,27000,8792,26491,1036.5,0.7481,1300
331300,"Widener University-Main Campus","Chester","PA","19013-5792",2,0,21499,0.6726,0.5601,20850,8792,27387,1025,0.7225,3188
340200,"Bryant University","Smithfield","RI","02917-1291",2,0,22197,0.7655,0.8198,26706,8792,32984,1137,0.6148,3263
340400,"Johnson & Wales University-Providence","Providence","RI","02903-3703",2,0,13758,0.7079,0.5783,20667,8792,25802,1036.5,0.7804,9067
340600,"Providence College","Providence","RI","02918-0001",2,0,23856,0.5979,0.8504,27000,8792,34841,1158,0.5326,3969
340900,"Rhode Island School of Design","Providence","RI","02903-2784",2,0,33690,0.2731,0.8732,25000,8792,40306,1239,0.3907,2005
341000,"Roger Williams University","Bristol","RI","02809-2921",2,0,20792,0.8098,0.6255,20670,8792,33838,1036.5,0.5586,4403
341100,"Salve Regina University","Newport","RI","02840-4192",2,0,18737,0.6706,0.6403,26303.5,8792,30670,1109,0.7204,1989
343400,"Furman University","Greenville","SC","29613-6162",2,0,22453,0.6397,0.8426,20500,8792,25347,1237,0.3381,2777
345700,"Wofford College","Spartanburg","SC","29303-3663",2,0,15560,0.688,0.8156,19500,8792,25459,1186,0.412,1610
346500,"Mount Marty College","Yankton","SD","57078-3724",2,0,9944,0.7239,0.5185,20500,8792,31175,1050,0.5203,676
347700,"Aquinas College","Nashville","TN","37205",2,0,14327,0.521,0.4138,21230,8792,26500,1115,0.6853,486
347900,"Belmont University","Nashville","TN","37212-3757",2,0,21777,0.7987,0.6796,19173,8792,32120,1193,0.6481,5465
493400,"Daymar Institute-Nashville","Nashville","TN","37217",3,0,22364,0.7167,0.4239,17072,8792,25020,1036.5,0.8283,141
493800,"South College","Knoxville","TN","37909-0000",3,0,20342,0.7167,0.2826,16333.5,8792,28696,1036.5,0.7293,708
351900,"Rhodes College","Memphis","TN","38112-1690",2,0,18208,0.5764,0.7832,22991,8792,24751,1288,0.3979,2012
743900,"Fountainhead College of Technology","Knoxville","TN","37932",3,0,17140,0.7167,0.9032,19975,8792,25922,1036.5,0.4569,180
354300,"Austin College","Sherman","TX","75090-4400",2,0,17273,0.5861,0.7177,23000,8792,24019,1181,0.7665,1206
354500,"Baylor University","Waco","TX","76798",2,0,19090,0.5747,0.7472,21000,8792,32333,1215,0.4916,13221
362100,"Saint Edward's University","Austin","TX","78704-6489",2,0,21461,0.7853,0.6952,21500,8792,20191,1117,0.5887,4077
361300,"Southern Methodist University","Dallas","TX","75275-0221",2,0,25050,0.507,0.7902,19000,8792,30408,1302,0.3247,6295
363600,"Texas Christian University","Fort Worth","TX","76129",2,0,23965,0.4739,0.76,19500,8792,31257,1206,0.3421,8597
368200,"Bennington College","Bennington","VT","05201-6003",2,0,27018,0.6487,0.6716,20575,8792,29960,1036.5,0.6017,613
368400,"Champlain College","Burlington","VT","5401",2,0,22040,0.7079,0.5763,21500,8792,31564,1122,0.6359,2851
369000,"Marlboro College","Marlboro","VT","05344-0300",2,0,23247,0.7586,0.5758,19517,8792,28056,1036.5,0.7004,230
369200,"Norwich University","Northfield","VT","05663-1035",2,0,13149,0.6349,0.5672,23000,8792,26560,1065,0.6959,2432
369400,"Saint Michael's College","Colchester","VT","5439",2,0,22999,0.7511,0.7481,25000,8792,27261,1173,0.7463,1941
2334400,"Centura College-Virginia Beach","Virginia Beach","VA","23452-7431",3,0,17218,0.7167,0.2974,18750,8792,27105,1036.5,0.434,477
371300,"Hampden-Sydney College","Hampden-Sydney","VA","23943-0128",2,0,15493,0.5486,0.6216,19500,8792,24876,1113,0.5769,1070
372400,"Marymount University","Arlington","VA","22207-4224",2,0,18584,0.8252,0.5758,20500,8792,22456,1030,0.5773,2371
373300,"Randolph-Macon College","Ashland","VA","23005-5505",2,0,15833,0.637,0.6224,19557,8792,24731,1082,0.7143,1294
2342700,"Fortis College-Norfolk","Norfolk","VA","23502-4101",3,0,6888,0.7167,0.46545,9500,8792,41134,1036.5,0.8993,291
374400,"University of Richmond","University of Richmond","VA","23173",2,0,23186,0.3116,0.8502,18370,8792,24505,1313,0.4229,3107
373600,"Roanoke College","Salem","VA","24153-3794",2,0,15220,0.7281,0.6425,24000,8792,26451,1086,0.7034,1980
373700,"Shenandoah University","Winchester","VA","22601-5195",2,0,15890,0.8456,0.4559,20000,8792,26509,1016,0.5679,1859
374200,"Sweet Briar College","Sweet Briar","VA","24595-9998",2,0,18311,0.8431,0.5693,19000,8792,24611,1084,0.4813,599
376800,"Washington and Lee University","Lexington","VA","24450-2116",2,0,26455,0.1843,0.9024,18543,8792,23916,1392,0.2301,1846
1302200,"City University of Seattle","Seattle","WA","98121",2,0,17692,0.7167,0,21138,8792,32119,1036.5,0.584,1162
1231500,"Cornish College of the Arts","Seattle","WA","98121",2,0,25834,0.5917,0.4682,21500,8792,33177,1036.5,0.8947,775
377800,"Gonzaga University","Spokane","WA","99258-0001",2,0,18962,0.6651,0.8228,26035,8792,28155,1204,0.5318,4830
378500,"Pacific Lutheran University","Tacoma","WA","98447-0003",2,0,17987,0.7676,0.7045,22695,8792,23486,1112,0.644,3062
379700,"University of Puget Sound","Tacoma","WA","98416",2,0,25089,0.8522,0.7816,20789,8792,32115,1233,0.5632,2542
378800,"Seattle Pacific University","Seattle","WA","98119-1997",2,0,18629,0.7214,0.6899,20981.5,8792,25049,1145,0.6689,3354
379000,"Seattle University","Seattle","WA","98122-4340",2,0,24756,0.7323,0.7663,24000,8792,33557,1175,0.5757,4595
380300,"Whitman College","Walla Walla","WA","99362",2,0,27409,0.5696,0.8775,14600,8792,34753,1327,0.3587,1525
380400,"Whitworth University","Spokane","WA","99251",2,0,16777,0.6452,0.7387,22500,8792,24412,1036.5,0.6246,2337
383500,"Beloit College","Beloit","WI","53511-5595",2,0,18060,0.6769,0.7815,23231.5,8792,21979,1227,0.5784,1244
383900,"Carthage College","Kenosha","WI","53140-1994",2,0,15633,0.7018,0.6501,20750,8792,32620,1105,0.8048,2874
385600,"Lawrence University","Appleton","WI","54911",2,0,20673,0.7269,0.8174,27000,8792,24765,1036.5,0.5738,1517
386300,"Marquette University","Milwaukee","WI","53233",2,0,20795,0.5745,0.7824,24760,8792,28920,1217,0.508,8190
2077100,"Milwaukee Institute of Art & Design","Milwaukee","WI","53202-6003",2,0,17123,0.6119,0.6324,26000,8792,23541,1036.5,0.8243,666
331301,"Widener University-Delaware Campus","Wilmington","DE","19803",2,0,21292,0.6726,0.8,20850,8792,22812,1036.5,0.3034,105
209300,"St John's College","Santa Fe","NM","87505-4599",2,0,17617,0.8244,0.5522,20000,8792,23861,1036.5,0.6705,339
301005,"Antioch University-Seattle","Seattle","WA","98121-1814",2,0,18799,0.7857,0.46545,24156,8792,24618,1036.5,0.8253,230
1111204,"Fashion Institute of Design & Merchandising-San Diego","San Diego","CA","92101-4903",3,0,23284,0.5979,0.46545,12000,8792,33181,1036.5,0.7238,169
3062700,"Platt College-Los Angeles","Alhambra","CA","91803",3,0,15046,0.7167,0.4747,18506,8792,30336,1036.5,0.6835,608
3014900,"Platt College-Aurora","Aurora","CO","80014-3141",3,0,12704,0,0.4667,37804,8792,39042,1036.5,0.797,209
2559000,"University of Advancing Technology","Tempe","AZ","85283",3,0,19771,0.7167,0.2414,15250,8792,29999,1036.5,0.6674,959
3001200,"McNally Smith College of Music","Saint Paul","MN","55101-2220",3,0,22802,0.6221,0.3817,15750,8792,33705,1036.5,0.7034,556
2602100,"Northwest College of Art & Design","Poulsbo","WA","98370",3,0,17883,0.8235,0.3611,26625,8792,25277,1036.5,0.8,94
3373300,"Beacon College","Leesburg","FL","34748",2,0,28610,0.6475,0.8333,11553.5,8792,39484,1036.5,0.543,190
3108500,"Everglades University","Boca Raton","FL","33431",2,0,20425,0.9104,0.6197,27332,8792,24057,1036.5,0.7164,1184
2491501,"Southwest University of Visual Arts-Albuquerque","Albuquerque","NM","87110",3,0,12401,0.7167,0.8438,20000,8792,47611,1036.5,0.69,224
2515401,"City College-Gainesville","Gainesville","FL","32607",2,0,15513,0.7167,0.4,18470,8792,26094,1036.5,0.8889,444
2599400,"New York College of Health Professions","Syosset","NY","11791-4413",2,0,10315,0.8095,0.5313,14228,8792,35363,1036.5,0.7189,529
3120700,"New York Conservatory for Dramatic Arts","New York","NY","10011-4225",3,0,27753,0.709,0.46545,12000,8792,40545,1036.5,0.7414,273
3126300,"Aviation Institute of Maintenance-Chesapeake","Chesapeake","VA","23320",3,0,16633,0.7167,0.46545,20000,8792,26573,1036.5,0.589,235
4157100,"Aerosim Flight Academy","Sanford","FL","32773",3,0,22749,0.7167,0.46545,9833,8792,87570,1036.5,0.398,74
3156400,"AOMA Graduate School of Integrative Medicine","Austin","TX","78745",3,0,12569,0.7167,0.46545,131335,8792,18259,1036.5,0.5926,432.5
3164300,"The Creative Center","Omaha","NE","68164",3,0,23768,0.5316,0.8049,19000,8792,40238,1036.5,0.9083,86
3062701,"Platt College-Ontario","Ontario","CA","91764",3,0,10920,0.7167,0.6203,18506,8792,29310,1036.5,0.6261,467
3225300,"American University of Health Sciences","Signal Hill","CA","90755-3612",3,0,29376,0.5,0.8919,26891,8792,28145,1036.5,0.8259,280
4037300,"Los Angeles Film School","Hollywood","CA","90028-7318",3,0,14109,0.7167,0.779,16675,8792,29151,1036.5,0.1697,2218
3316400,"FINE Mortuary College","Norwood","MA","2062",3,0,22144,0.7167,0.46545,12667,8792,36601,1036.5,0.7538,76
3176300,"Aviation Institute of Maintenance-Indianapolis","Indianapolis","IN","46241",3,0,16607,0.7167,0.46545,20000,8792,25384,1036.5,0.456,157
3468500,"ATS Institute of Technology","Highland Heights","OH","44143",3,0,15382,0.5629,0.46545,18500,8792,36461,1036.5,0.8996,504
3639300,"West Coast Ultrasound Institute","Beverly Hills","CA","90211",3,0,20414,0.7167,0.46545,18212,8792,41727,1036.5,0.341,683
3573300,"Aviation Institute of Maintenance-Dallas","Irving","TX","75061",3,0,14772,0.7167,0.46545,20000,8792,26408,1036.5,0.5915,341
464602,"Minnesota School of Business-Plymouth","Plymouth","MN","55447",3,0,25402,0.7167,0.5,21905,8792,23788,1036.5,0.7481,184
3698300,"West Coast University-Los Angeles","North Hollywood","CA","91606",3,0,26313,0.5238,0.46545,26500,8792,39695,1036.5,0.7646,1374
3724300,"DigiPen Institute of Technology","Redmond","WA","98052",3,0,18204,0.6635,0.5422,19000,8792,34602,1225,0.5888,894
2313902,"Westwood College-Northlake","Atlanta","GA","30345",3,0,18340,0.7167,0.3727,19855,8792,23487,1036.5,0.9542,420
1009800,"Neumont University","Salt Lake City","UT","84111-1917",3,0,15610,0.7997,0.5431,22313,8792,31588,1104,0.8868,420
3883400,"Aviation Institute of Maintenance-Manassas","Manassas","VA","20109",3,0,15282,0.7167,0.46545,17265.5,8792,26953,1036.5,0.4638,77
464604,"Minnesota School of Business-Waite Park","Waite Park","MN","56387",3,0,22042,0.7167,0.5217,21905,8792,21049,1036.5,0.7871,339
464603,"Minnesota School of Business-Shakopee","Shakopee","MN","55379",3,0,25506,0.7167,0.4561,21905,8792,20069,1036.5,0.6948,110
2160307,"International Academy of Design and Technology-Nashville","Nashville","TN","37214",3,0,20182,0.7167,0.3649,28354,8792,18259,1036.5,0.898,117
1162601,"Westwood College-Arlington Ballston","Arlington","VA","22203",3,0,13491,0.7167,0.4091,22967.5,8792,26446,1036.5,0.8088,371
3973300,"Expression College for Digital Arts","Emeryville","CA","94608",3,0,29350,0.7167,0.4534,27000,8792,25829,1036.5,0.6072,574
464605,"Minnesota School of Business-Rochester","Rochester","MN","55901",3,0,19986,0.7167,0.38,21905,8792,21459,1036.5,0.8118,256
159101,"Shorter University-College of Adult & Professional Programs","Marietta","GA","30067",2,0,13904,0.6807,0.549,25250,8792,27016,1036.5,0.7804,922
1162602,"Westwood College-Annandale","Annandale","VA","22003",3,0,16172,0.7167,0.5532,22967.5,8792,27104,1036.5,0.7169,348
2594302,"College America-Colorado Springs","Colorado Springs","CO","80909",2,0,26200,0.7167,0.4605,20000,8792,22877,1036.5,0.7495,322
4076400,"Gnomon School of Visual Effects","Hollywood","CA","90038",3,0,25108,0.8333,0.46545,26999,8792,31345,1036.5,0.56,135
3982300,"Visible Music College","Memphis","TN","38103",2,0,27350,0.5536,0.5714,19500.5,8792,31229,1070,0.8889,118
2594303,"College America-Cheyenne","Cheyenne","WY","82009",2,0,15861,0.7167,0.4848,20000,8792,24908,1036.5,0.8025,75
464606,"Minnesota School of Business-Blaine","Blaine","MN","55449",3,0,22335,0.7167,0.3966,21905,8792,20692,1036.5,0.7786,384
638500,"Chamberlain College of Nursing-Illinois","Addison","IL","60101",3,0,20262,0.5081,0.46545,20181,8792,22021,1036.5,0.6887,10778
638501,"Chamberlain College of Nursing-Ohio","Columbus","OH","43209-2705",3,0,22749,0.5081,0.46545,20181,8792,22746,1036.5,0.8818,666
464607,"Minnesota School of Business-Moorhead","Moorhead","MN","56560",3,0,19075,0.7167,0.46545,21905,8792,26469,1036.5,0.7546,171
3010803,"Fortis Institute-Birmingham","Birmingham","AL","35211",3,0,9376,0.7167,0.46545,11484,8792,45330,1036.5,0.7376,711
3698301,"West Coast University-Orange County","Anaheim","CA","92802",3,0,21412,0.5238,0.46545,26500,8792,40370,1036.5,0.7754,1528
3698302,"West Coast University-Ontario","Ontario","CA","91761",3,0,20601,0.5238,0.46545,26500,8792,36627,1036.5,0.7708,1103
